Movie Title,Worldwide Box Office,International Box Office,Domestic Box Office,Total Expert Reviews,Avg Expert Score,Avg Positive Emotion
Court,57416.00,34518.00,22898.00,1,10.0000000000000000,2.1700000000000000
Make Your Move,176639.00,51533.00,125106.00,1,3.0000000000000000,0.85000000000000000000
The Final Member,,,11428.00,1,,0E-20
"All Light, Everywhere",,,37266.00,1,,0E-20
Callas Forever,5773130.00,5327134.00,445996.00,1,,0E-20
The Life and Times of Hank Greenberg,,,1703901.00,1,,0E-20
Kill Me Please,8242805.00,8242805.00,n/a,1,,0E-20
Backseat,,,12343.00,1,,0E-20
Crime and Punishment in Suburbia,,,26394.00,1,,0E-20
Fourteen,,,n/a,1,,0E-20
Karl Marx City,,,n/a,1,,0E-20
The Forgiveness of Blood,224887.00,102294.00,122593.00,1,,0E-20
Youth in Oregon,,,n/a,1,,0E-20
Gerontophilia,9074.00,4158.00,4916.00,1,4.0000000000000000,2.7000000000000000
Rejoice and Shout,,,100237.00,1,,0E-20
Step Into Liquid,3975542.00,293739.00,3681803.00,1,10.0000000000000000,0E-20
Coming Soon,,,3742.00,1,,0E-20
Concert for George,82598.00,12598.00,70000.00,1,10.0000000000000000,1.82000000000000000000
Mademoiselle C,,,n/a,1,,0E-20
Serving Sara,20146150.00,3215965.00,16930185.00,1,,0E-20
Inner Demons,,,n/a,1,3.0000000000000000,5.0200000000000000
The Great Alaskan Race,721736.00,239812.00,481924.00,1,,0E-20
3 Needles,,,n/a,1,,0E-20
About Alex,,,n/a,1,,0E-20
The Banger Sisters,38067218.00,7760937.00,30306281.00,1,,0E-20
Blood Done Sign My Name,,,109383.00,1,,0E-20
Ivory Tower,,,99555.00,1,7.0000000000000000,1.63000000000000000000
Always in Season,,,n/a,1,,0E-20
Zero Bridge,,,10357.00,1,,0E-20
August Evening,,,74494.00,1,,0E-20
The House of Tomorrow,3368.00,3368.00,n/a,1,10.0000000000000000,1.37000000000000000000
Trial by Fire,,,148504.00,1,0E-20,5.5600000000000000
The Basket,,,609042.00,1,,0E-20
Lenny Cooke,,,n/a,1,,0E-20
Together,3349928.00,2315099.00,1034829.00,1,10.0000000000000000,0E-20
Blind Date,,,8449.00,1,,0E-20
Transpecos,,,n/a,1,,0E-20
Lucky Numbers,,,10014234.00,1,10.0000000000000000,33.3300000000000000
Hair Show,,,302990.00,1,,0E-20
Breathing,289527.00,289527.00,n/a,1,,0E-20
Amnesiac,,,n/a,1,5.0000000000000000,3.9600000000000000
96 Minutes,,,n/a,1,7.0000000000000000,1.57000000000000000000
Robot Stories,,,131451.00,1,6.0000000000000000,1.32000000000000000000
Command and Control,,,57635.00,1,,0E-20
Texas Rangers,,,623374.00,1,,0E-20
London River,,,n/a,1,,0E-20
"Massoud, the Afghan",,,26747.00,1,,0E-20
The Last of Robin Hood,,,171138.00,1,,0E-20
Happy Hour,7848.00,7848.00,n/a,1,,0E-20
A Silent Love,,,14389.00,1,,0E-20
Hungry Hearts,561019.00,554098.00,6921.00,1,,0E-20
Crazy Horse,230180.00,75489.00,154691.00,1,,0E-20
Violet,,,n/a,1,,0E-20
Walking on Water,183120.00,84762.00,98358.00,1,,0E-20
Viva,423891.00,245883.00,178008.00,1,,0E-20
Girl Model,22263.00,1109.00,21154.00,1,9.0000000000000000,0.88000000000000000000
Home of the Brave,,,43753.00,1,8.0000000000000000,6.2500000000000000
Naked Fame,,,213621.00,1,,0E-20
Person to Person,,,48499.00,1,,0E-20
The First Saturday in May,,,124294.00,1,,0E-20
All the Wilderness,,,n/a,1,,0E-20
Showboy,,,34646.00,1,,0E-20
A Love Divided,,,n/a,1,10.0000000000000000,3.6700000000000000
Women Without Men,,,200899.00,1,,0E-20
Rubble Kings,,,7416.00,1,6.0000000000000000,3.9500000000000000
Adorenarin doraibu,,,77313.00,1,,0E-20
The Last Shaman,,,17744.00,1,,0E-20
The First Wave,65236.00,2860.00,62376.00,1,7.0000000000000000,3.8000000000000000
Khodorkovsky,,,39522.00,1,,0E-20
Little Black Book,21758371.00,1336164.00,20422207.00,1,8.0000000000000000,2.7300000000000000
The Cage Fighter,,,3392.00,1,,0E-20
Fidel,,,120738.00,1,,0E-20
A Family Affair,61045.00,61045.00,n/a,1,,0E-20
The New Romantic,,,n/a,1,,0E-20
Small Voices,,,66235.00,1,9.0000000000000000,0E-20
The Weather Underground,,,564632.00,1,,0E-20
Sweetgrass,,,207473.00,1,,0E-20
In Our Nature,,,6543.00,1,10.0000000000000000,2.1000000000000000
The Original Kings of Comedy,38236338.00,68316.00,38168022.00,1,,0E-20
Premature,,,n/a,1,8.0000000000000000,0E-20
Counting,,,8374.00,1,,0E-20
Papi Chulo,99472.00,14769.00,84703.00,1,,0E-20
R100,,,24956.00,1,,0E-20
Crooked Arrows,,,1832541.00,1,6.0000000000000000,3.1200000000000000
Swimming Upstream,,,47171.00,1,3.0000000000000000,3.8200000000000000
Pulling Strings,13725819.00,7882858.00,5842961.00,1,6.0000000000000000,0E-20
One Lucky Elephant,3394.00,3394.00,n/a,1,,0E-20
Snipes,,,66339.00,1,0E-20,2.6300000000000000
Love After Love,,,121098.00,1,6.0000000000000000,1.10000000000000000000
The Iron Ladies,,,112199.00,1,,0E-20
Risk/Reward,,,2517.00,1,,0E-20
Actor Martinez,,,n/a,1,,0E-20
With All Deliberate Speed,,,4920.00,1,,0E-20
Notturno,119851.00,119851.00,n/a,1,6.0000000000000000,5.9400000000000000
Naqoyqatsi,,,132026.00,1,,0E-20
The Yes Men Are Revolting,,,50190.00,1,,0E-20
The Dancer Upstairs,,,2374732.00,1,,0E-20
Medeas,,,9313.00,1,0E-20,3.7000000000000000
Kids for Cash,,,143178.00,1,8.0000000000000000,4.0800000000000000
Tokyo Tribe,,,n/a,1,5.0000000000000000,2.9400000000000000
Punching the Clown,,,n/a,1,9.0000000000000000,0E-20
Palio,90508.00,90508.00,n/a,1,6.0000000000000000,0E-20
In the Realms of the Unreal,,,413708.00,1,,0E-20
The Rape of Recy Taylor,7729.00,7729.00,n/a,1,4.0000000000000000,0E-20
Concussion,50363790.00,15831958.00,34531832.00,1,6.0000000000000000,4.1500000000000000
Osama,1971479.00,844148.00,1127331.00,1,0E-20,4.3500000000000000
London Town,1124.00,1124.00,n/a,1,,0E-20
Porto,94442.00,78816.00,15626.00,1,,0E-20
Firedancer,,,2422.00,1,,0E-20
Divided We Fall,1327382.00,7270.00,1320112.00,1,7.0000000000000000,2.7000000000000000
Better Living Through Circuitry,,,80739.00,1,8.0000000000000000,0E-20
Sisters in Law,,,33312.00,1,,0E-20
The Returned,321167.00,321167.00,n/a,1,7.0000000000000000,1.87000000000000000000
Spoken Word,,,32961.00,1,,0E-20
Rules of Engagement,71719931.00,10397073.00,61322858.00,1,,0E-20
The Wolves of Kromer,,,11057.00,1,,0E-20
Princess Kaiulani,,,883887.00,1,,0E-20
Citizen Ashe,300.00,300.00,n/a,1,,0E-20
The Other Half,,,15643.00,1,3.0000000000000000,2.7300000000000000
Crocodile Dundee in Los Angeles,39393111.00,13802992.00,25590119.00,1,1.00000000000000000000,3.2600000000000000
Hide Away,,,30655.00,1,,0E-20
Barracuda,,,n/a,1,,0E-20
Thirst Street,,,n/a,1,7.0000000000000000,2.6500000000000000
Saving Shiloh,,,6000.00,1,9.0000000000000000,1.94000000000000000000
Chaos,,,10289.00,1,7.0000000000000000,4.4900000000000000
Kisses,,,81680.00,1,10.0000000000000000,0E-20
Home,,,15922.00,1,,0E-20
Military Wives,5088702.00,5088702.00,n/a,1,,0E-20
Before I Disappear,,,8251.00,1,,0E-20
The Summit,253447.00,34101.00,219346.00,1,6.0000000000000000,5.8800000000000000
Favela Rising,,,10565.00,1,9.0000000000000000,4.6700000000000000
Aftermath,,,2955.00,1,,0E-20
The Other Side of the Street,,,55459.00,1,,0E-20
Siddharth,,,60537.00,1,,0E-20
The Wedding Song,,,31160.00,1,,0E-20
Peace Officer,,,26632.00,1,,0E-20
Wojnarowicz,,,n/a,1,7.0000000000000000,2.0600000000000000
The Last Time,,,n/a,1,,0E-20
Twist of Faith,,,8129.00,1,,0E-20
Coffee Date,,,4412.00,1,2.0000000000000000,7.4400000000000000
Backstage,595281.00,595281.00,n/a,1,8.0000000000000000,1.80000000000000000000
The Garden Left Behind,,,n/a,1,,0E-20
The Seven Five,74176.00,33502.00,40674.00,1,9.0000000000000000,3.0600000000000000
Himalaya,51706687.00,51009970.00,696717.00,1,9.0000000000000000,0E-20
Hollywood Buddha,,,72115.00,1,,0E-20
My Perestroika,,,242706.00,1,10.0000000000000000,0E-20
The Big Ugly,515399.00,1292.00,514107.00,1,3.0000000000000000,2.8000000000000000
Stay,,,n/a,1,,0E-20
Burn Country,,,n/a,1,6.0000000000000000,2.7800000000000000
Chavela,243176.00,94510.00,148666.00,1,9.0000000000000000,2.1300000000000000
A Crooked Somebody,,,n/a,1,,0E-20
Tracktown,,,n/a,1,,0E-20
Hey Bartender,,,n/a,1,10.0000000000000000,2.8600000000000000
Charlatan,2346236.00,2346236.00,n/a,1,,0E-20
For Ellen,20746.00,8350.00,12396.00,1,7.0000000000000000,4.4400000000000000
"Jesus, You Know",,,604.00,1,,0E-20
The Life of Reilly,,,40227.00,1,8.0000000000000000,0.74000000000000000000
Welcome,27280000.00,27280000.00,n/a,1,,0E-20
Elektra Luxx,,,11514.00,1,,0E-20
76 Days,,,n/a,1,7.0000000000000000,2.1200000000000000
Western,155551.00,114509.00,41042.00,1,4.0000000000000000,1.65000000000000000000
The Warrior,,,48160.00,1,8.0000000000000000,0E-20
Voices in Wartime,,,20702.00,1,,0E-20
The Hillside Strangler,,,306.00,1,,0E-20
The Intended,,,7522.00,1,7.0000000000000000,2.7800000000000000
The Unspoken,126668.00,126668.00,n/a,1,,0E-20
The Body,,,33565.00,1,4.0000000000000000,10.0000000000000000
Best Worst Thing That Ever Could Have Happened,,,106986.00,1,,0E-20
Shakespeare High,,,n/a,1,,0E-20
The Eye of the Storm,2226888.00,2143322.00,83566.00,1,7.0000000000000000,0.47000000000000000000
Kaleidoscope,6976.00,6976.00,n/a,1,,0E-20
The Providence Effect,,,62500.00,1,,0E-20
The Plagiarists,,,n/a,1,,0E-20
All the Light in the Sky,,,n/a,1,,0E-20
Beneath the Harvest Sky,,,34768.00,1,8.0000000000000000,8.5100000000000000
Five Dances,16347.00,10559.00,5788.00,1,,0E-20
The Human Resources Manager,,,64014.00,1,,0E-20
Last Days Here,,,7643.00,1,,0E-20
California Typewriter,,,200379.00,1,,0E-20
The Legend of Pale Male,,,38083.00,1,,0E-20
Five Star,,,n/a,1,,0E-20
Intimate Stories,,,102714.00,1,3.0000000000000000,2.7000000000000000
At the Ready,,,n/a,1,,0E-20
Irina Palm,3437024.00,3392960.00,44064.00,1,,0E-20
Narco Cultura,,,145088.00,1,3.0000000000000000,7.7800000000000000
The Desert of Forbidden Art,,,n/a,1,,0E-20
Generation P,2214954.00,2214954.00,n/a,1,,0E-20
The Bank,,,88414.00,1,,0E-20
The Hunter,179048.00,2379.00,176669.00,1,,0E-20
Under the Sea 3D,46890944.00,10638746.00,36252198.00,1,8.0000000000000000,2.1300000000000000
Ottolenghi and the Cakes of Versailles,193252.00,188290.00,4962.00,1,,0E-20
Tully,15952688.00,6582933.00,9369755.00,1,9.0000000000000000,2.1400000000000000
Dopamine,,,64950.00,1,,0E-20
Suntan,10715.00,4761.00,5954.00,1,,0E-20
Focus,168065700.00,114202737.00,53862963.00,1,5.0000000000000000,0.79000000000000000000
Plagues and Pleasures on the Salton Sea,,,53471.00,1,10.0000000000000000,1.53000000000000000000
Black Gold,,,93477.00,1,,0E-20
Windfall,,,6504.00,1,1.00000000000000000000,1.78000000000000000000
A Very British Gangster,,,n/a,1,,0E-20
Santitos,,,378562.00,1,,0E-20
Festival Express,1284079.00,110000.00,1174079.00,1,,0E-20
Chalk,,,302845.00,1,,0E-20
Swing,7257.00,7257.00,n/a,1,10.0000000000000000,0E-20
Lying and Stealing,465303.00,465303.00,n/a,1,3.0000000000000000,5.4200000000000000
Broken,1212304.00,1212304.00,n/a,1,,0E-20
Three Monkeys,,,41343.00,1,,0E-20
Dreamland,,,n/a,1,,0E-20
Sidewalks of New York,3575308.00,1172849.00,2402459.00,1,8.0000000000000000,2.1700000000000000
The Changeover,112648.00,112648.00,n/a,1,,0E-20
The Case Against 8,5365.00,5365.00,n/a,1,,0E-20
Big Significant Things,,,n/a,1,,0E-20
Certifiably Jonathan,,,7826.00,1,,0E-20
Ailey,213981.00,9469.00,204512.00,1,,0E-20
Freedom,872757.00,872757.00,n/a,1,,0E-20
Snow Day,62452927.00,2444624.00,60008303.00,1,7.0000000000000000,0E-20
Happy Times,,,n/a,1,,0E-20
Lemon Tree,7069672.00,6500000.00,569672.00,1,,0E-20
In Search of Mozart,410390.00,185390.00,225000.00,1,10.0000000000000000,3.0300000000000000
Make Up,32208.00,32208.00,n/a,1,4.0000000000000000,2.4800000000000000
And Now a Word from Our Sponsor,,,n/a,1,,0E-20
William,,,n/a,1,,0E-20
India Sweets and Spices,318082.00,29368.00,288714.00,1,6.0000000000000000,0E-20
The New Radical,,,n/a,1,,0E-20
Goats,,,n/a,1,5.0000000000000000,0E-20
Blow Dry,,,637769.00,1,,0E-20
Unlovable,,,n/a,1,,0E-20
Auggie Rose,,,31200.00,1,8.0000000000000000,0E-20
Wondrous Oblivion,522735.00,434175.00,88560.00,1,,0E-20
Nossa Chape,,,n/a,1,8.0000000000000000,6.9600000000000000
El Planeta,7312.00,131.00,7181.00,1,,0E-20
The Cockettes,,,220077.00,1,8.0000000000000000,0E-20
Catfish in Black Bean Sauce,,,1315573.00,1,,0E-20
Born Romantic,,,14597.00,1,5.0000000000000000,0E-20
Cachorro,,,99261.00,1,7.0000000000000000,0E-20
Chloe and Theo,,,n/a,1,7.0000000000000000,2.4900000000000000
The Squeeze,11910.00,11910.00,n/a,1,,0E-20
Limelight,,,60335.00,1,7.0000000000000000,2.1900000000000000
"Never Steady, Never Still",1786.00,1786.00,n/a,1,6.0000000000000000,3.8700000000000000
Aurora,91.00,91.00,n/a,1,,0E-20
Beuys,78296.00,12886.00,65410.00,1,,0E-20
Partisan,149329.00,149329.00,n/a,1,5.0000000000000000,1.28000000000000000000
The Wildest Dream,,,5100135.00,1,,0E-20
By Hook or by Crook,,,1802.00,1,,0E-20
CQ,,,411034.00,1,6.0000000000000000,2.2200000000000000
Girl on the Bridge,1731354.00,17359.00,1713995.00,1,9.0000000000000000,0E-20
American Promise,,,146702.00,1,,0E-20
The Arbor,,,21610.00,1,10.0000000000000000,0E-20
Blood Brother,,,n/a,1,,0E-20
Meadowland,,,n/a,1,4.0000000000000000,1.71000000000000000000
"Remember Me, My Love",,,223878.00,1,,0E-20
Nico and Dani,,,370562.00,1,10.0000000000000000,0E-20
Rick,,,n/a,1,,0E-20
The Middle of the World,,,n/a,1,,0E-20
Ceremony,,,22270.00,1,7.0000000000000000,1.50000000000000000000
Dolores,,,555309.00,1,10.0000000000000000,0E-20
The Ghosts in Our Machine,,,20709.00,1,,0E-20
Sympathy for Delicious,,,13826.00,1,10.0000000000000000,0E-20
Tip Top,7727.00,1677.00,6050.00,1,2.0000000000000000,9.0900000000000000
Scratch,,,289885.00,1,10.0000000000000000,0E-20
Violette,590699.00,520083.00,70616.00,1,9.0000000000000000,0E-20
Americano,,,n/a,1,,0E-20
Washington Heights,,,156022.00,1,,0E-20
Khadak,,,n/a,1,,0E-20
Woman Thou Art Loosed,,,6879730.00,1,4.0000000000000000,6.2500000000000000
This Divided State,,,3724.00,1,10.0000000000000000,0E-20
Brightest Star,,,n/a,1,3.0000000000000000,10.0000000000000000
Antibirth,,,n/a,1,6.0000000000000000,1.92000000000000000000
Catch Me Daddy,,,n/a,1,,0E-20
Harvard Man,,,56653.00,1,,0E-20
Sample This,,,n/a,1,0E-20,20.0000000000000000
The Brink,114721.00,8662.00,106059.00,1,6.0000000000000000,2.1000000000000000
Nola,,,8058.00,1,,0E-20
Soul Boys of the Western World,37104.00,37104.00,n/a,1,,0E-20
Little Accidents,,,8649.00,1,4.0000000000000000,3.6700000000000000
Girl on a Bicycle,,,91401.00,1,10.0000000000000000,0E-20
An Honest Liar,,,180590.00,1,,0E-20
Brothers in Arms,,,3270.00,1,,0E-20
A Borrowed Identity,967192.00,647801.00,319391.00,1,,0E-20
Wedding Palace,,,n/a,1,,0E-20
Suzi Q,199773.00,199773.00,n/a,1,10.0000000000000000,0.88000000000000000000
4,,,18926.00,1,7.0000000000000000,0E-20
Off the Rails,,,34249.00,1,,0E-20
Testosterone,,,184825.00,1,4.0000000000000000,9.5200000000000000
Surge,34454.00,34454.00,n/a,1,,0E-20
17 Blocks,,,n/a,1,8.0000000000000000,1.68000000000000000000
Race You to the Bottom,,,5468.00,1,,0E-20
Aviva,,,n/a,1,,0E-20
Virginia,,,9915.00,1,,0E-20
Crush,1240590.00,159460.00,1081130.00,1,,0E-20
The Trials of Henry Kissinger,,,515678.00,1,8.0000000000000000,5.4500000000000000
Already Tomorrow in Hong Kong,,,14966.00,1,0E-20,5.3700000000000000
Take Me Somewhere Nice,72305.00,72305.00,n/a,1,4.0000000000000000,2.8000000000000000
Soul Survivors,4288246.00,1187596.00,3100650.00,1,5.0000000000000000,8.1100000000000000
Czech Dream,,,19662.00,1,,0E-20
Let the Fire Burn,,,49128.00,1,,0E-20
Dog Days,8196226.00,1387146.00,6809080.00,1,10.0000000000000000,0E-20
White Riot,185528.00,185528.00,n/a,1,,0E-20
The Last Ride,2073210.00,2073210.00,n/a,1,,0E-20
Big Sky,,,n/a,1,,0E-20
Entanglement,,,n/a,1,,0E-20
I Am Ali,,,6526.00,1,5.0000000000000000,1.53000000000000000000
Beneath,,,n/a,1,,0E-20
Jawline,,,n/a,1,,0E-20
Consuming Spirits,,,n/a,1,,0E-20
History Lessons,,,94551.00,1,,0E-20
Amigo,,,184705.00,1,,0E-20
On the Line,16222303.00,11856848.00,4365455.00,1,10.0000000000000000,0E-20
The Flat,754544.00,282702.00,471842.00,1,10.0000000000000000,2.5900000000000000
Guidance,,,6194.00,1,7.0000000000000000,2.7600000000000000
The Color of Time,199.00,199.00,n/a,1,,0E-20
Night School,103113446.00,25774316.00,77339130.00,1,,0E-20
33 Postcards,,,n/a,1,,0E-20
Somebody Up There Likes Me,,,89435.00,1,8.0000000000000000,0E-20
Itzhak,724641.00,106015.00,618626.00,1,,0E-20
Brooklyn Lobster,,,138267.00,1,,0E-20
The Woman Chaser,,,110719.00,1,,0E-20
The Tavern,,,6096.00,1,9.0000000000000000,0E-20
Night at the Golden Eagle,,,16241.00,1,2.0000000000000000,0E-20
Ithaca,,,n/a,1,,0E-20
Monsoon,192814.00,192814.00,n/a,1,5.0000000000000000,2.4700000000000000
Garage Days,,,20600.00,1,3.0000000000000000,7.6600000000000000
Springtime in a Small Town,251491.00,209233.00,42258.00,1,,0E-20
Touch of Pink,599758.00,35223.00,564535.00,1,,0E-20
Down the Shore,,,6558.00,1,,0E-20
Adoration,384244.00,90000.00,294244.00,1,,0E-20
Wake,,,6164.00,1,,0E-20
The Matchmaker,,,n/a,1,,0E-20
Carnage,38112154.00,35565407.00,2546747.00,1,,0E-20
Abattoir,581142.00,581142.00,n/a,1,,0E-20
Mad Love,,,279605.00,1,,0E-20
Slay the Dragon,,,n/a,1,,0E-20
Life of a King,52666.00,48362.00,4304.00,1,8.0000000000000000,4.5500000000000000
Elevate,,,5580.00,1,,0E-20
The Bad Kids,,,6226.00,1,,0E-20
Te Ata,,,73236.00,1,,0E-20
Kill Me Later,,,5700.00,1,10.0000000000000000,0E-20
The Execution of Wanda Jean,,,1386.00,1,,0E-20
Paradise,20754.00,5881.00,14873.00,1,5.0000000000000000,1.80000000000000000000
Ghost Team One,,,9195.00,1,6.0000000000000000,3.2300000000000000
Cocote,409.00,409.00,n/a,1,,0E-20
The Whale,,,81212.00,1,7.0000000000000000,0E-20
The Female Brain,,,21786.00,1,,0E-20
Farmageddon,,,53256.00,1,8.0000000000000000,1.63000000000000000000
Yelling to the Sky,,,n/a,1,,0E-20
Ajami,2721096.00,2099237.00,621859.00,1,8.0000000000000000,0.62000000000000000000
The Reagan Show,1608.00,1608.00,n/a,1,,0E-20
Reality,4460654.00,4376918.00,83736.00,1,10.0000000000000000,0E-20
A Decade Under the Influence,,,34514.00,1,,0E-20
Two Gods,,,n/a,1,,0E-20
I Am Eleven,,,300968.00,1,10.0000000000000000,0.58000000000000000000
Santoalla,,,2684.00,1,,0E-20
Light From Light,,,24808.00,1,8.0000000000000000,0.67000000000000000000
Enzo Avitabile Music Life,,,n/a,1,1.00000000000000000000,4.8400000000000000
Keyhole,,,22393.00,1,,0E-20
Bluebird,,,n/a,1,,0E-20
State and Main,9182500.00,2261808.00,6920692.00,1,8.0000000000000000,0.99000000000000000000
The Weekend,,,n/a,1,,0E-20
South of the Border,268600.00,70000.00,198600.00,1,10.0000000000000000,2.5200000000000000
The Battle of Shaker Heights,839145.00,558794.00,280351.00,1,3.0000000000000000,5.0000000000000000
Sweet Thing,1471.00,1471.00,n/a,1,,0E-20
ABC Africa,,,8886.00,1,9.0000000000000000,6.6700000000000000
Una Noche,609579.00,529766.00,79813.00,1,5.0000000000000000,0E-20
Chelsea on the Rocks,,,11799.00,1,,0E-20
In Jackson Heights,,,121094.00,1,,0E-20
The Blazing World,,,n/a,1,1.00000000000000000000,4.4900000000000000
Dark Night,362.00,362.00,n/a,1,,0E-20
Loving Jezebel,,,69470.00,1,,0E-20
Sin,59.00,59.00,n/a,1,,0E-20
Looking for Palladin,,,7246.00,1,,0E-20
Cane River,,,27317.00,1,,0E-20
Rodin,2361921.00,2325201.00,36720.00,1,7.0000000000000000,6.2500000000000000
Stolen,17967746.00,17677973.00,289773.00,1,,0E-20
The Wendell Baker Story,,,127188.00,1,7.0000000000000000,0.77000000000000000000
Blue Iguana,33626.00,33626.00,n/a,1,,0E-20
Battle in Seattle,873537.00,650000.00,223537.00,1,10.0000000000000000,7.1400000000000000
Diamantino,234960.00,164872.00,70088.00,1,,0E-20
American Casino,,,46710.00,1,,0E-20
Extraordinary Tales,,,n/a,1,7.0000000000000000,0E-20
A Master Builder,,,46874.00,1,,0E-20
I Am Breathing,6452.00,6452.00,n/a,1,,0E-20
Circo,,,77466.00,1,,0E-20
Emerald Cowboy,,,100976.00,1,,0E-20
Mother of George,,,157937.00,1,,0E-20
The Holy Land,,,602990.00,1,,0E-20
Beautiful People,,,261360.00,1,,0E-20
Allure,39.00,39.00,n/a,1,4.0000000000000000,1.13000000000000000000
The Time That Remains,,,32869.00,1,8.0000000000000000,1.69000000000000000000
Drama/Mex,,,7699.00,1,,0E-20
Giuliani Time,,,21967.00,1,,0E-20
Brave New Jersey,,,14105.00,1,,0E-20
A Home at the End of the World,1038228.00,9211.00,1029017.00,1,10.0000000000000000,0E-20
Girls Will Be Girls,,,147235.00,1,,0E-20
Tape,,,490475.00,1,10.0000000000000000,0E-20
